,Classificação,Rotação,RMS_a1_X,RMS_a1_Y,RMS_a1_Z,RMS_a2_X,RMS_a2_Y,RMS_a2_Z,RMS_a3_X,RMS_a3_Y,RMS_a3_Z,RMS_g1_X,RMS_g1_Y,RMS_g1_Z,RMS_g2_X,RMS_g2_Y,RMS_g2_Z,RMS_g3_X,RMS_g3_Y,RMS_g3_Z,FC_a1_X,FC_a1_Y,FC_a1_Z,FC_a2_X,FC_a2_Y,FC_a2_Z,FC_a3_X,FC_a3_Y,FC_a3_Z,FC_g1_X,FC_g1_Y,FC_g1_Z,FC_g2_X,FC_g2_Y,FC_g2_Z,FC_g3_X,FC_g3_Y,FC_g3_Z,FI_a1_X,FI_a1_Y,FI_a1_Z,FI_a2_X,FI_a2_Y,FI_a2_Z,FI_a3_X,FI_a3_Y,FI_a3_Z,FI_g1_X,FI_g1_Y,FI_g1_Z,FI_g2_X,FI_g2_Y,FI_g2_Z,FI_g3_X,FI_g3_Y,FI_g3_Z,KU_a1_X,KU_a1_Y,KU_a1_Z,KU_a2_X,KU_a2_Y,KU_a2_Z,KU_a3_X,KU_a3_Y,KU_a3_Z,KU_g1_X,KU_g1_Y,KU_g1_Z,KU_g2_X,KU_g2_Y,KU_g2_Z,KU_g3_X,KU_g3_Y,KU_g3_Z
163,Desbalanceamento Estático,2087.427,0.663799413547867,0.4864480099939681,0.4047913616613292,0.7234804274546025,0.6156166097449894,0.4364182069704053,0.7942238867850949,0.5300923435622528,0.6194744133986242,3.938203916304038,4.161874239110657,1.0336961012946726,1.1498792457690474,5.009369699154045,3.1066522211942784,3.606611605980098,4.623919369262644,2.22761489023323,2.0480514523193243,3.437879948650376,3.119981045418326,1.968413282159201,2.6844592393428384,3.3451043951960298,2.4679294221149104,3.3817852961150465,3.245542996821822,3.006654953411473,2.3757794552227707,2.1957564415731947,2.6772034582644184,1.2458343267450234,1.5631326821879694,1.3654850335855797,1.569135103749822,1.878566586503867,2.315910119202067,4.272218287418456,3.7361241058976926,2.2248763967330274,3.22815842739929,4.0442342054331695,2.790357034874662,4.23850664178944,4.089913316728537,3.674110211943131,2.6502059430868274,2.445126431529063,3.12036005939124,1.2525399151396552,1.592985557765185,1.3736357275523876,1.5881848399991447,1.959449225079807,1.6859513726523196,2.739198089793029,2.417091095201364,1.7091248452045895,2.784092499913719,2.7332057592593912,1.801618131310307,2.77795769324676,2.573239778436639,2.7729316678563807,2.76386262875666,2.753850948067017,2.7460453791043644,2.154859826292087,2.844689473507924,2.814295947621574,2.7696667018794687,2.96079517810057
164,Desbalanceamento Estático,2180.835,0.8941546157654254,0.476304869277923,0.4358494414739045,0.9929962405203948,0.7457593218708892,0.4668600846297079,1.0697684657523203,0.6887248461105534,0.6105999208797267,3.890555977508316,4.125843455774667,1.0219810428995193,1.1436537220044056,5.015772973868062,3.1610554222224025,3.612866667051097,4.647219588131338,2.2927133961849058,1.8861701090975664,3.3527528487062592,2.933360846350849,1.9052044099795291,2.70156957873104,3.232115243928603,2.006823248361328,3.096498029405855,2.9956932613485825,3.5366701100446942,2.578670467716646,2.299312234753494,2.691776919996345,1.3355086909509124,1.6569084201696178,1.3356684554745504,1.6088774155885,1.9267211684392709,2.150528807654006,4.179423202002114,3.660798876806577,2.2096488547498048,3.2965082867127804,4.102749379135705,2.3525217732745785,3.924783393374552,3.6627894154974334,4.319657014203253,2.8891267316632128,2.5100401606425704,3.155291975940019,1.346309425454019,1.715544911041562,1.3450458293797138,1.6358683840391328,2.0694121582789355,1.6800766595962169,2.8370323855385884,2.5784248765310247,1.7902021715947891,2.3588228756935625,2.76656253012767,1.8424392110602943,2.784194500844091,2.666273708261261,2.945786856312949,2.858976965575412,2.974586009117049,2.7911104928872925,2.257995876853657,2.453514628686169,2.74927154472518,2.615787119275112,2.7420097378635417
165,Desbalanceamento Estático,2302.605,1.3550234834016242,0.4845881248681323,0.4885080554460645,1.4584287269657783,0.655851918997258,0.4967211115537446,1.5269904780219077,0.9315461587580496,0.6609536267934636,3.671019476982796,4.113658825717612,1.028587512181801,1.1784973706605646,5.03120928810438,3.1210101910023904,3.6131738553325383,4.688315007143352,2.403176538163328,1.8780847974278945,3.632645292554189,2.5558967796987284,1.7978885593781468,2.459538993186993,3.3270132021438,1.8334000393203904,2.430064949970654,3.4656779923688665,3.4582525588870623,2.367459853076588,2.395804347620926,3.036227423359142,1.4057154702728445,1.5534970819983656,1.4780844724626403,1.6810228277692758,2.276268843356389,2.101114847936758,4.676552994043398,3.118827010058591,2.015307663099002,2.8901783695833547,4.142301949657454,2.072427375557024,2.8718411645551325,4.228002345674048,4.203748409699745,2.6144286147317364,2.652541676931921,3.633433788610076,1.4235179289549382,1.5891886160580322,1.4908055631752284,1.7204686469988064,2.5500496139360034,1.61904890774918,3.2501688738729544,2.219249701745702,1.615464762965301,2.664495012072235,2.352049158559685,1.6589208243878006,2.1245594929703158,2.6122717401874724,2.82499833931757,2.6582412175830554,2.909783138271928,2.9952205219219006,2.249919320309784,2.445125594922074,2.899331312625195,2.51692586764867,2.513404598000774
166,Desbalanceamento Estático,2343.75,1.628932832005645,0.508758655585648,0.4364515514603417,1.7315568238319534,0.6593856662467282,0.4299159149386573,1.796997323845393,0.8790644796928135,0.6289651062172743,3.839338145052616,4.162546516199401,1.047567273217172,1.213294334265844,5.037486450538009,3.1270724452283214,3.610393506739756,4.695240659142324,2.392665011180975,1.7320415186233096,4.251841568102836,3.102110725206996,1.72861412285648,2.522608070723752,3.447210899015404,1.828054357929883,2.652085166029952,3.335509687221334,2.964848682394189,2.23426498596472,2.439792873749785,3.228972542896975,1.4228953730175975,1.6114801227519018,1.4020918390293515,1.8775960639405744,2.080600463657672,1.929604908062221,5.3801602793515,3.838262214056252,1.9288780089228263,2.9354612593054865,4.265700050306318,2.054417110203038,3.207359981238385,4.179080702400331,3.598067847212341,2.502213812630781,2.7039679721047363,3.870540775223716,1.4423556684808057,1.6540643905605386,1.415627935001022,1.926408687394635,2.3261915983307038,1.5672470627603576,3.210014477058691,2.438921973832502,1.5787942973371478,2.5877068499602824,2.401797853562978,1.630283620296372,2.327306393962892,2.765633441122106,2.7263726538348934,2.6895621063000354,3.0067346458018647,3.1024771033886,2.086755157035282,2.5328187496725105,2.696645231381073,2.441945962874105,2.553338539229275
167,Desbalanceamento Estático,2412.998,2.4628622764186594,0.5503723189070352,0.3661049933871387,2.558473539210698,0.7039232685401853,0.3970819658556894,2.611368723760992,1.0598343992244277,0.5421668878361074,4.192224573163126,4.358038533748113,1.046887775554919,1.2637705406955475,5.0633662300541245,3.1513451830580688,3.6410175224632697,4.720119695823198,2.4911739572982645,1.6593355270428076,4.002137192724272,3.384273313695768,1.6350029582844905,2.3638516130591607,3.566443212626527,1.7427423693338424,2.431285056069893,3.5372051905259063,3.058327932105924,2.333614728598923,2.499677983947832,2.8705979311819827,1.4344574861361274,1.6559613613355286,1.529643286101127,1.7230356631653387,2.1560492531099973,1.8394247617249064,5.116702529931319,4.276453064378178,1.8238331595973851,2.7353180328694706,4.396991461733909,1.9497302065326745,2.9706979463333933,4.539732864208712,3.743331946336591,2.6510470343076906,2.8187487056766147,3.457678883071553,1.4641027234156163,1.7131273139115455,1.547549847004558,1.7854181915020124,2.4605164008796345,1.5294845559666743,3.3578193256533297,2.9683986081722304,1.5556252513717224,2.431873455605994,2.8083024222668054,1.5900030618995669,2.372805790041871,3.006493407650166,2.9050073747520613,2.9252465224244686,2.9082473279104737,2.7604008679339374,1.8903273577742252,2.413313218513883,2.842924678316919,2.3139441454486964,2.535509635522805
168,Desbalanceamento Estático,2586.466,5.368841238748555,1.5910172139752554,0.5868044292824395,4.832632656056925,1.784524685679095,0.7310287524118378,4.322825838528738,2.197529395222163,1.1237370286089643,6.263079528091999,5.402524622524696,1.9468031300405368,1.593848081392005,5.17567083402933,3.586179922530543,3.633641323401717,4.9399900998646045,3.4775044480810253,1.5247585655905331,2.962246999353256,3.0039496710097344,1.6173437795214736,2.28348268773611,3.2439992771293404,1.7944394609792582,2.4916796146992084,3.2608390998782726,3.1477095860470152,2.9500661800469925,2.451293716174325,3.3435633811623173,1.514625472183757,2.273173190621251,1.5295989398349208,2.4509865154235038,2.8082278961250267,1.6941865911573364,3.7688057375448487,3.709636135710456,1.7959434832000647,2.8406013730018365,4.105382963220245,2.000999407299265,3.051253996015358,4.0833663053045335,3.9613808294309742,3.64816783038971,3.082535061064256,4.129304881624623,1.5772197583653278,2.66407298737202,1.5554447184057898,2.640189574595088,3.4816611658233616,1.5271024704790164,2.9511646283571595,2.5187996807365054,1.544308566342471,2.21031122056982,3.0318499273880466,1.623716505324728,2.424645665516717,3.338644553742355,2.641088175894613,2.835671861053379,2.129250738739284,2.98664773939522,1.9352741500066688,2.4857023440123776,2.7389254278985407,2.5183106619086035,2.558893017626573
169,Desbalanceamento Estático,2655.294,4.871788456062615,1.5214667571965932,0.5871550964754775,4.319255254599996,1.7155996585936204,0.6204952658017734,3.805021067328609,1.892192316363671,0.8389658074473252,4.566662326833854,4.543279904956676,1.951130401361,1.441963363303444,5.165404979886553,3.526636188270249,3.660993297101988,4.905793557244562,3.099257155348538,1.4854220259150288,2.948952969172936,2.963418127447396,1.6270715792716894,2.141119508094303,3.325091091506845,1.7669685875207313,2.356315477590732,4.246385298051825,3.5902739625208024,2.595312086139081,2.4947352096723856,3.48410814496602,1.5301903268286614,2.2012219353293827,1.5681862595351508,1.7830144558694214,2.6733897981452657,1.6502302848170771,3.755724774716637,3.5253097106456823,1.804606864326344,2.595939792808726,4.1534804406858425,1.9740587531744096,2.794850121894336,5.410047417902168,4.490834643247176,3.0339591409822217,3.080223900413175,4.24471199774131,1.5879365867640274,2.5151303319527103,1.5954999480534902,1.901409945642728,3.1947885526548814,1.5122220748123358,2.730692785843387,2.108258593682988,1.5337162371856683,2.012318187017848,2.755476756166405,1.611883436553116,2.213780957150116,3.888896794642737,2.9592599861676843,2.8212709187154243,2.012093640479036,3.385612012037094,1.774933388736804,2.5687969037696656,2.8233395294197416,2.230599972583963,2.525601951251119
170,Desbalanceamento Estático,2697.777,4.448627463604984,1.4224659661239527,0.8118635437284623,3.924820893336108,1.5658331499944536,0.7608261602950328,3.419443980855076,1.5952960295320782,0.8831660350645136,4.4716311870716,4.563698499035071,1.8636417673675765,1.343254493026962,5.148716591546315,3.388321476046784,3.660916820104999,4.884152785770107,2.865089391220425,1.4971489258293984,2.8651158432326507,2.6120942821798643,1.6141410806632797,2.190713888386523,2.9470199261640277,1.766137889740901,2.518698010760912,4.046741367196228,4.060701391669638,2.613791939176416,2.5463495622018444,3.1267207452168355,1.5647861912283556,2.2696871421045217,1.6651255764652728,1.908851038474932,2.577669628347668,1.65963985925582,3.597654470887478,2.9483183018751737,1.7932849400948971,2.604892488982728,3.4598304997081404,1.9708746950183205,3.072211664720429,4.886677530678613,5.038224885189863,3.054243043905306,3.143744958383286,3.708129459185653,1.6237840072036962,2.5349766420009416,1.69493898431789,2.0347329920798605,3.1273059035006443,1.5055954568695604,2.504197719892958,1.7808032155263296,1.535253268100774,1.8078397262154504,2.125859123814423,1.5995557241557077,2.333694753603432,2.6949902591736272,2.9611540299399977,2.7206708442266847,2.0449874154717134,3.3142464729215577,1.7095618553659575,2.646073229720537,2.962109649766521,2.377297546838221,2.532141811744436
171,Desbalanceamento Estático,2789.859,3.888889767269393,1.4127575054518502,0.8547282793444586,3.3283802821459827,1.581159650813625,0.7107217378194428,2.827847349353118,1.3363253104438175,0.9000634773921103,4.331467587562565,4.363371630436306,1.839138123734716,1.295682058707211,5.0970770860388654,3.427084277152674,3.657835049837994,4.821180831250878,2.6859603628540025,1.564419189783453,2.320045768722066,2.098743702791586,1.660798844994846,2.138816180409428,2.774958908115949,1.7868003000961428,2.448711472756415,3.5817390843823267,3.2154135833287487,2.384966265086255,2.5844240471273907,2.767511833316044,1.53723164302444,2.063692678239228,1.533039326285944,1.956729412997976,2.635957783634964,1.7366711074732089,2.7787340177124498,2.389023977287293,1.8555431615045097,2.4980970248504497,3.2899900032230924,1.99886293438297,2.9361078863632257,4.596877878382964,3.9486867561197614,2.746160911338866,3.1232203158713734,3.2664612271052342,1.5791331773574135,2.3111939074235948,1.557285873192436,2.069016292771243,3.1631848908837554,1.5081213951658798,2.066082912985483,1.715375488761557,1.5583549242881225,1.67346367022412,2.255969471948716,1.6089293060530712,2.1127651508701875,3.119028242710393,2.9841783171313927,2.79314257614725,1.9761891121862611,2.951617115963792,1.848809069111175,2.3768756475293005,2.9450208542942016,2.2934582072961085,2.5178393632488976
172,Desbalanceamento Estático,2876.877,3.4004043027520208,1.4711815826767722,0.6785414284167385,2.82129383337992,1.870550570003719,0.5234672688590961,2.333560169049857,1.2729082217212178,0.7383299175064678,4.393951772524916,4.3971692929045725,1.85894625818661,1.3878211383666428,5.127710901185978,3.622066119731051,3.638518315541587,4.885482785703055,2.578783613802937,1.5640221939872156,2.3007374731318677,2.21939704956876,1.691564149769902,2.2536629806868764,3.0152361730239643,1.8120786543349243,2.3308942127317365,3.8945139911961744,3.2426150819862194,2.324125657636162,2.511739880893471,2.930109055654077,1.5064737680714373,2.3359591612823745,1.5883570883060516,1.8583587109868347,2.636045339732493,1.7395072209200952,2.6669667377606268,2.5396461372547514,1.8950525683861312,2.621317928534306,3.657884968464787,2.0388330232952123,2.756872437504588,5.159568572427713,3.9757389445717055,2.634652475668557,3.046109739587481,3.4780724822474745,1.556654378449815,2.7073331377087806,1.6147337042993055,1.980052386528855,3.133552646849672,1.5160456691028477,1.8264243806807547,1.896057461722796,1.5736655651445717,1.943277747695156,2.6825696087700357,1.6230776086942662,2.0734998906984274,3.548673472800217,3.076307856235012,3.0140817029726223,1.848795171178485,3.021940160260088,1.7968396600459693,2.7806283899010373,3.0123327159427085,2.35115776177437,2.504261779820948
173,Desbalanceamento Estático,2947.959,2.9959015878108834,1.5288678674320135,0.5992114536094163,2.424173071983331,1.8551485000490944,0.4499945682863576,1.97565404959446,1.306230788202652,0.6703004883512347,4.599037208221415,4.461963670639122,1.8906003719146411,1.3606140261945645,5.167019621763251,3.604177924386644,3.641752708494679,4.916838301525366,2.57765172277276,1.5805992136229858,2.430426497748168,2.3494053187600024,1.6358376350560269,2.193971437951147,2.948893972642717,1.7719485185032986,2.319087620558157,3.7129208004221455,3.147784083409379,2.4006627378794154,2.326428161447651,3.2522440184606984,1.5127317621058884,2.3390856760951784,1.7985392555074131,1.8744380084435144,2.906546824575797,1.7595898490525128,2.806360239372402,2.6970905823376343,1.8111291904064264,2.546584139364663,3.632513502726106,1.9792974075573584,2.687525104277673,4.863069165053831,3.922033082736606,2.746774398654002,2.8097170885384988,3.9557555561314897,1.573961438943355,2.686683144989956,1.8282653009940144,2.013883123426029,3.519778863261968,1.5270081524275618,1.8197826882063808,1.9972706831610647,1.50134563852892,1.843647497959661,2.963835829623487,1.5808180538269323,2.091122079256341,3.4107835037731915,3.031567516973209,3.008139565845487,1.836413578047435,3.3357999916695946,1.734294452231276,2.9355530295475147,3.253414329600925,2.2291027612718346,2.637821691941087
174,Desbalanceamento Estático,2996.097,2.7636574980754647,1.6058727459794464,0.5511759264029679,2.211137627904372,1.9204251363848217,0.4213678449496337,1.7878155149425792,1.352201535720729,0.6673959870726777,4.721706550195292,4.418133999706773,1.932776847803407,1.4248582693114604,5.209992705505712,3.664463774908126,3.663463259611439,4.961554385558819,2.636285485769104,1.6250606768665388,2.311646226867205,2.4281879231584256,1.6524112894172054,2.1680182206162386,3.569700941876466,1.7783354416633317,2.244229520587377,3.52011463139422,3.385128104224872,2.632562064360783,2.492767156208421,3.662473645113319,1.5778664332359995,2.2142014718614056,1.6639681630423402,1.9828673604146765,2.6899674769965256,1.806608827370451,2.674537505968332,2.7985947950141963,1.827469562817064,2.556928791812181,4.439901088968339,1.98026958866557,2.594553831925724,4.642574955407625,4.286436242585693,3.070557772005697,3.0202796353281367,4.480867873356524,1.6513546625519966,2.5536997310150977,1.6923849877190886,2.154222627172641,3.276394450397609,1.5258392953098825,1.8976198597622167,2.052320678802907,1.4959970597420496,1.9467358638111183,2.885909056778629,1.580912677991828,2.121127278358528,3.4440472917596243,2.9173228069613346,2.868281620790322,1.839993451330375,3.4210357297099945,1.6676565569444086,2.6847132369834568,3.124471325425473,2.082718686471028,2.5442572589530816
175,Desbalanceamento Estático,3045.655,2.554775195744647,1.6688456265101488,0.5174278616554963,2.020640030748885,2.109875678698264,0.4322628790658346,1.682222858450439,1.398408725333102,0.6159750175506713,4.8294625765689565,4.508493382550832,1.9861534659828937,1.5451514805745854,5.241368049657077,3.839884580056031,3.664519785909436,4.987351227714591,2.626420979994311,1.6286017267893131,2.208277893924838,2.92318410138254,1.7122190947832765,2.159447499811161,3.2955640115838083,1.786064763710427,2.1546653240374463,5.105375690592092,3.3396138355669507,2.5586473246021093,2.48531563459823,4.150082489731718,1.5560484737262164,2.3236575783136373,1.5416935861866423,1.935897100177,2.6739268835839245,1.81163128669432,2.54481806100818,3.450665990825899,1.9018692744387344,2.633026649605724,4.088824383961913,1.9899350128678632,2.487213135489379,6.533171450612755,4.177418150071672,3.0242020166947152,2.993031371779832,5.047302320497992,1.640382692535507,2.7428584830432947,1.5675029646021632,2.114505793796002,3.283782289336715,1.5234681163244383,1.8581737539038257,2.237916661270567,1.512450366037759,2.1603983345998854,2.6238957418876354,1.57701017434001,2.09112484818554,3.5599648576611536,2.7249086327306205,2.6561273946426325,1.816820401785725,3.1184980211080995,1.6549354674948042,2.427818688305906,3.0625187450244136,2.1083290250607094,2.5176877421384063
176,Desbalanceamento Estático,3135.763,2.23784519953113,1.8401474721073596,0.4619803458621334,1.7914588977365964,2.2621587458011607,0.5198496481756242,1.6576497914158386,1.557562479790946,0.6435381831659984,4.876197299324313,4.508149986374933,2.128978508468874,1.5915146859868912,5.337815082153684,3.942769687783508,3.643327950958337,5.14267978124495,2.7107970928135905,1.6508919038755947,2.059629070754294,2.6573141308731603,1.7135799415816615,2.2082896583576503,3.240015404128727,1.876651289299476,2.2584524440115614,3.5436546594323635,3.094817837847461,2.4505314407547782,2.358004827945822,3.3460686412141363,1.625840563175772,2.253347427106541,1.7862442313062774,2.262405429672634,2.623064530346228,1.8424690420640184,2.3535610732000616,3.1989453930195304,1.9078123532616704,2.6848765593741186,4.071668307488223,2.0940200011575536,2.575084052811613,4.48106028707954,3.814466508868345,2.8882318117192,2.8174441756406687,4.046620781774669,1.7446340424957578,2.6823997261625765,1.8229658650176055,2.5271280987147606,3.2966037906699035,1.5352968671146852,1.7836063093293948,2.244774590940026,1.5363815379008223,2.1468989746479195,2.6915300731389173,1.584358852029604,2.045554694356281,3.3392151905800875,2.623553977946054,2.621391815241713,1.7868364722651968,2.749443983308037,1.649736038061878,2.4038540141386537,3.1837386517784525,2.094507791676385,2.3914932984340784
177,Desbalanceamento Estático,679.087,0.0771144023316921,0.1604209961874118,0.1467018314092039,0.048218699288241,0.4702740003270521,0.1770503697776941,0.068511312011876,0.2052295697793087,0.2676480726392584,2.8247406651729063,3.77100918788679,0.9393983145138212,0.97703552115027,4.959399445901251,3.060622810984009,3.586117792570718,4.577464022239851,2.0999136221924792,3.5030239413956066,3.070713954435616,3.031475163616273,3.522103975678654,1.5960529817446678,2.3935205240166955,4.431810788876788,2.1727866003111367,3.3164829350343306,2.1998981790856718,1.632698590736923,2.058819441966776,1.995127362861321,1.1937756215912363,1.2501185522405966,1.3020178709126782,1.537558006110603,1.4151292408014542,4.360308599422072,3.847383685597229,3.638147766578791,4.457090524531151,1.615274156077218,2.814630353164551,5.30954768805606,2.3152752225150417,3.6726356695885953,2.407489731590758,1.667665474985018,2.0868285310208914,2.0626596442053398,1.194386016325533,1.252179766572718,1.3034577411332926,1.538835196005067,1.4199201490861473,3.019968792002477,2.988325660345224,2.459008208647432,2.9486547817098767,2.9373771374951247,2.597911173140473,2.637548307040088,3.078398033693741,4.531786564131098,2.614600805396296,2.548572132224737,5.346481945225144,3.758354957365208,5.107187831112484,4.709771469621548,9.774856025807802,27.47663129653392,5.9568949293085325
178,Desbalanceamento Estático,1401.954,0.1591486722436539,0.2576227741078993,0.2687969308190845,0.122642929145956,0.5069027893889755,0.3423343060889766,0.1570573683932925,0.4516506069447951,0.4679434946357816,2.994317551825385,3.805074849705921,0.9476227891945442,1.0383328862245331,4.970949040772257,3.0727684175835783,3.604053227677997,4.573634043720989,2.1508906255331333,3.134049747996825,4.384180075266408,2.5652453546394565,3.1173152212390725,2.3096432616353413,2.540480862077885,4.70557770593126,3.3952930423439347,3.260447095481229,2.48935469535862,1.8085620228257429,2.044976369325856,2.270450008309241,1.177188813941182,1.343252038711109,1.3495191958653348,1.364526472145356,1.6848659617201558,3.932195214425481,5.572993515599067,3.012111197105027,3.772729742735173,2.508027997593524,3.0269395537045325,5.770486882666158,4.236368879587912,4.006591621272251,2.83163618720912,1.870676911284288,2.1031678344492266,2.509143350851322,1.1782840558657193,1.3494017735279795,1.3545736142233842,1.3674589570066222,1.73442613133878,2.8303508448628523,3.1532394727092403,2.106751827369964,2.4228621630887908,2.906203906832873,2.0013661707621613,3.302442833345184,2.756819900079588,2.161296934984564,2.9064692379359496,2.821899853723944,3.126712611625126,2.5712975324521863,3.587458473556532,3.1776259781548672,2.569977954048018,5.38605875541769,2.8011936561921296
179,Desbalanceamento Estático,1752.66,0.2809094610093313,0.3237606943624333,0.3505995107258711,0.3054675531217289,0.5528217023881037,0.4077021353702723,0.3569238050247249,0.4501006075788408,0.547169211439957,3.222865978373961,3.8801931985410856,0.9672886899173976,1.103916477827036,4.982351091142653,3.0892264000571474,3.577987030937269,4.576417782936558,2.1426639071894824,2.493655227881943,3.7011840898968753,2.642776199436656,2.3959013149105126,2.4696814376249088,2.729211169196025,3.23441480520149,2.868410358706547,3.579252847311789,2.502204582394683,1.9131523867670752,1.979737845903358,2.3636325592526606,1.220433351679301,1.506503590664772,1.3582844975078547,1.425379550910022,1.6895546207368788,2.8954755437360444,4.678199682947986,3.1151820449600462,2.7172081112126927,2.8597075851831795,3.267677449474922,3.7599792928028495,3.542446623524474,4.4822482694302455,2.914165823479299,2.012553535371921,2.077391524573638,2.7018443642844616,1.223157298949466,1.5221117928730237,1.3638469648088944,1.4326892431680829,1.7416026855550115,1.9529019557320744,2.9645097284493964,2.162484413057931,1.7879241076013177,2.668810162351245,2.2390095221018864,2.099290001798448,2.340585783498608,2.474860701835747,2.824029328135546,2.7561549512211294,2.9997345650156504,2.6084833697684005,2.7341851831865496,2.9112452436119187,2.9238510888792053,3.344599392141795,2.53375101239533
180,Desbalanceamento Estático,470.66,0.0608604171046647,0.5736166373589054,0.2114014034540288,0.0430117921083844,0.4085559375626502,0.246588946709045,0.0722071786706222,0.0649663521292909,0.3154611039488343,2.7965555468125523,3.666009472061658,0.8385692812413422,0.3788555983356809,4.878062775875482,2.854828893753948,3.635580756382923,4.602089480786302,2.112115024390566,3.848487799371896,1.598592467718296,2.471764632549999,3.878901859507708,1.492874822878509,2.140896715404513,3.3180118893446147,3.731361083786712,2.369830888897932,1.834674025378667,1.4765524915236317,2.229036648455871,2.930079188940223,1.1878742469533743,1.3682956651260068,1.3073874881265657,1.3718385965695512,1.3762504801295012,4.983219409154353,1.624266111617192,2.892713146238082,4.863529559237823,1.503749190572688,2.594926653603771,3.885629473009685,4.60763433813893,2.909948622748576,1.9820989204413493,1.5026959572713328,2.267787786898296,3.355271350364122,1.1885390718722644,1.3702068851825506,1.308535981378882,1.37283059585659,1.3797758896295176,3.400335952837445,2.7943979204769,2.039108614606127,2.865535278412257,2.883071726603581,1.7038453233983524,2.1627769740474565,2.968245689876777,1.9030855257417547,2.3151552414546974,2.350162440430889,3.998321633809733,2.9876393647343056,5.323886040742154,6.554717058440794,8.274534808222432,19.615543720281437,6.051288238994667
181,Desbalanceamento Estático,527.433,0.062576966352402,0.5774051042003835,0.1789781663816229,0.0451150574610619,0.409492995908095,0.2168874501836779,0.0739625843338067,0.0629921452348896,0.2889205291242362,2.8146472902979243,3.6815348615999546,0.8397501897540092,0.3794084936687844,4.878750391123548,2.85676990197212,3.654133808568032,4.6130149280027934,2.1287010142064173,3.5169361052641253,1.6689602520009217,2.4212478496638377,3.459257766743727,1.474841755071091,2.235379851490027,3.27972625058038,3.924319778114412,2.666250080914218,2.055993222277096,1.531459777116842,2.289499240766109,2.644288142202753,1.1188995848283678,1.3473362129580393,2.0242000937960904,1.40662888590249,1.3726954071838489,4.472898603657155,1.697399078554786,2.843082278172825,4.320661907455095,1.490900042614031,2.7023384235158163,3.81912567957901,4.92212788474832,3.1406789918591262,2.239204289825363,1.5613689846622436,2.3246932235192537,3.033392694021794,1.1194993154703696,1.349299915270919,2.0263375813617905,1.4077927993839812,1.3759635337330214,3.141871657174984,3.1467054353842747,2.109810064648312,2.9278174983118253,3.072208962287564,1.982927530198508,2.1149328212667884,2.907305527692548,2.243210471345871,2.2313071374724127,2.2384976553247484,4.973356988677296,3.47413950334752,4.422774243867707,4.755160934331292,104.44324442826604,50.21409524294749,7.197397859802741
182,Desbalanceamento Estático,587.641,0.0518281554528813,0.1764232744918968,0.1676774517602703,0.0538769927401309,0.4108021839730432,0.200583866024524,0.0847799066434992,0.0745543469599353,0.2756541370878845,2.7415673900630835,3.659831810656197,0.8928087937327266,0.3786660657807584,4.875649971613679,2.8911502141901573,3.633350133368445,4.59713856644124,2.107556823881137,3.67611756060562,3.199311672495685,2.6129864165338352,3.052217845992119,1.5969030362454446,2.399168702993136,3.2174472554599745,3.4522021714590028,2.8358248140197166,2.12749543939039,1.5467953269613492,2.1363461540719197,2.840879408320388,1.1454302153332476,1.314161560307154,1.6210638562005406,1.4521468340275834,1.3194967154050337,4.704078148576914,3.93478685388964,3.0722069358009483,3.809838707834942,1.6236748383732438,2.910950968579109,3.864721539233055,4.278011023340034,3.280503660298572,2.245323881728849,1.5678392639353864,2.161990137865787,3.259467481610593,1.1460166059684922,1.3162805400873503,1.6229145442994706,1.4534482936184816,1.3231950095400729,3.617552761896293,2.8809641357646725,2.017156134054994,2.664776163154535,2.879216797117262,2.099537980959129,2.2990207103843767,2.8284300419613544,2.7910497345789342,2.943532150262381,2.8911314074480288,4.996713272845407,3.155996272784341,4.491455975016225,5.111836313671837,32.44518294373121,26.86751077087795,5.295878069370842
183,Desbalanceamento Estático,623.424,0.0574235712022619,0.1858363697760489,0.1643500108912677,0.0633857708540029,0.4121123417568552,0.1994366206937276,0.0947222037658097,0.0816931647440005,0.2691467143289809,2.7774699592970253,3.671481843518394,0.8887756890925164,0.393170941117855,4.870491174083454,2.9054423551579864,3.640853093690719,4.587280585610452,2.1063405815235443,3.8078137134800585,3.285263396371668,2.7605791574895195,3.043116403723946,1.5497067865622978,2.5930421243344624,3.3978940436947416,4.015092675981738,2.630851885955816,2.1219697644839037,1.6405928829678271,2.163208833758804,2.532323430356665,1.192070579898718,1.3287042594250964,1.453226749684213,1.1858350932020336,1.3836455208157528,4.8104602675052845,4.036687952940135,3.2817603397098205,3.8101722403646447,1.5738549504597072,3.142179246778903,4.139936464346983,5.049034602471449,3.0433968321917813,2.2624646425833044,1.6680174192147157,2.1969936060511484,2.8960356489782875,1.1927671602517946,1.3307832790499996,1.4546554427815948,1.1867316411949338,1.3879774987773446,3.4175542799619163,3.1010218171571955,2.128968796425033,2.760892101485661,2.813992130144665,2.121558288050817,2.5272407138178887,3.1397194776122457,2.8656059386520902,3.1926211416238885,3.0502910015010345,6.282061710789352,3.687468992836645,5.002521356973967,4.066804596546089,8.853930181137304,7.970392226704708,6.544162649479749
