Fs_[Hz]   	1000,00000000
Tempo[s]  	Eixo_x 	Eixo_y 	Eixo_z 	Sinal_4
4,88700000	-0,11870001	-0,00297125	-0,06224840	0,00000000
4,88800000	-0,14978526	-0,04973621	-0,02054197	0,00000000
4,88900000	0,17618971	-0,00090429	0,06311988	0,00000000
4,89000000	-0,08821487	-0,14016568	0,01967049	0,00000000
4,89100000	0,08701467	-0,01085154	-0,01967049	0,00000000
4,89200000	0,01476249	0,05244909	-0,01232518	0,00000000
4,89300000	0,13214228	0,03978897	0,07756151	0,00000000
4,89400000	0,03048514	0,05826242	0,03386313	0,00000000
4,89500000	-0,18039042	0,04211430	-0,04656180	0,00000000
4,89600000	-0,13082206	-0,03500912	-0,04444536	0,00000000
4,89700000	0,16358758	-0,02790395	0,04469435	0,00000000
4,89800000	-0,09133540	-0,03927223	0,00423289	0,00000000
4,89900000	-0,05652953	-0,13151029	0,00921276	0,00000000
4,90000000	0,22827849	0,05051132	-0,04992322	0,00000000
4,90100000	-0,05868990	0,05994182	0,03025272	0,00000000
4,90200000	-0,00108018	0,09611361	0,06660579	0,00000000
4,90300000	-0,03672619	0,00452147	-0,02577084	0,00000000
4,90400000	0,00264045	-0,04392289	-0,03585508	0,00000000
4,90500000	-0,02940496	-0,03810956	0,01033323	0,00000000
4,90600000	0,10261730	0,01059317	0,01892351	0,00000000
4,90700000	-0,03396573	-0,13357725	0,01792754	0,00000000
4,90800000	0,11545947	0,08577881	-0,03261816	0,00000000
4,90900000	-0,27796687	0,07466891	-0,00174296	0,00000000
4,91000000	0,31013229	0,05154480	0,08901521	0,00000000
4,91100000	0,03516593	-0,02247818	-0,01518861	0,00000000
4,91200000	-0,18927191	-0,07660668	-0,04631281	0,00000000
4,91300000	0,01152194	0,00219614	0,01456613	0,00000000
4,91400000	0,04800809	0,05477442	0,04021247	0,00000000
4,91500000	-0,09913672	-0,06665944	0,01568660	0,00000000
4,91600000	0,18207070	-0,00891376	-0,03921649	0,00000000
4,91700000	-0,01584267	0,03927223	-0,01830103	0,00000000
4,91800000	-0,08545441	-0,00736354	0,08640078	0,00000000
4,91900000	0,26308436	0,03165032	0,02427688	0,00000000
4,92000000	-0,03096522	0,00116266	-0,04880274	0,00000000
4,92100000	-0,20079386	-0,01188502	-0,03473461	0,00000000
4,92200000	0,03396573	0,01123909	0,01904801	0,00000000
4,92300000	-0,03948666	-0,05916671	0,06025645	0,00000000
4,92400000	0,07849324	-0,08952518	-0,02788728	0,00000000
4,92500000	0,14534451	0,02854988	-0,05664604	0,00000000
4,92600000	-0,11101872	0,08887925	0,05353362	0,00000000
4,92700000	0,06973176	0,07725261	0,06523632	0,00000000
4,92800000	0,05124864	0,03526749	-0,01506411	0,00000000
4,92900000	-0,20163400	-0,05322420	-0,06262189	0,00000000
4,93000000	0,00540091	-0,08242001	0,03299165	0,00000000
4,93100000	0,10345744	-0,03048765	0,03797152	0,00000000
4,93200000	-0,19671317	-0,15566788	-0,00809229	0,00000000
4,93300000	0,29200924	0,11329521	-0,00298792	0,00000000
4,93400000	-0,01464247	0,08293675	-0,01842553	0,00000000
4,93500000	0,05664955	0,11213255	0,06884673	0,00000000
4,93600000	-0,16898849	-0,05399931	0,00821679	0,00000000
4,93700000	0,00216036	-0,10761107	-0,08652527	0,00000000
4,93800000	-0,10489769	-0,06653026	0,00348591	0,00000000
4,93900000	0,02544429	-0,00633006	0,03162219	0,00000000
4,94000000	0,03660617	0,01188502	0,00572685	0,00000000
4,94100000	0,08545441	0,07273113	-0,00024899	0,00000000
4,94200000	-0,02184368	0,12104631	-0,04656180	0,00000000
4,94300000	0,08749475	0,01653568	0,06623230	0,00000000
4,94400000	0,02316391	-0,10296041	0,01767855	0,00000000
4,94500000	-0,18423106	-0,14804597	-0,01904801	0,00000000
4,94600000	-0,10561781	-0,01627731	-0,02452587	0,00000000
4,94700000	0,28468800	0,12518023	0,01220069	0,00000000
4,94800000	-0,10873833	0,02041122	0,02228493	0,00000000
4,94900000	-0,03912660	-0,02041122	-0,00983525	0,00000000
4,95000000	0,01200202	0,06162123	-0,06585881	0,00000000
4,95100000	0,06433085	-0,04818599	0,07058968	0,00000000
4,95200000	0,10789819	0,00413392	0,03436112	0,00000000
4,95300000	-0,11449931	-0,14907945	-0,04108394	0,00000000
4,95400000	-0,05184874	-0,01369361	-0,02153795	0,00000000
4,95500000	-0,03924662	0,08603718	0,01742955	0,00000000
4,95600000	0,13358252	0,18072976	0,02763829	0,00000000
4,95700000	-0,03972670	-0,06355900	0,00174296	0,00000000
4,95800000	0,09961680	-0,04146837	-0,04033696	0,00000000
4,95900000	-0,20007374	-0,09688872	0,02153795	0,00000000
4,96000000	0,19935361	-0,02699966	0,09237662	0,00000000
4,96100000	0,09313570	-0,00697599	-0,00634934	0,00000000
4,96200000	-0,10957848	0,05231991	-0,05154167	0,00000000
4,96300000	-0,10945846	0,03953060	0,00958625	0,00000000
4,96400000	0,12722145	0,08655392	0,06324437	0,00000000
4,96500000	-0,17943025	-0,09172132	-0,01979499	0,00000000
4,96600000	0,18495119	-0,09753465	-0,03099970	0,00000000
4,96700000	0,02424409	0,01007643	-0,04569032	0,00000000
4,96800000	-0,03372569	0,02221981	0,07295512	0,00000000
4,96900000	0,15806665	0,06575515	0,06560981	0,00000000
4,97000000	-0,08389415	0,06368819	-0,07967795	0,00000000
4,97100000	-0,17859011	-0,04469800	-0,01419264	0,00000000
4,97200000	-0,00180030	-0,02829151	0,05303564	0,00000000
4,97300000	0,01404237	-0,06743455	0,00448188	0,00000000
4,97400000	0,04920830	-0,04456881	0,02265842	0,00000000
4,97500000	0,09529607	0,06859721	-0,05241315	0,00000000
4,97600000	-0,04128696	0,03281298	0,05614806	0,00000000
4,97700000	0,08089364	-0,02958336	0,05465409	0,00000000
4,97800000	0,04008676	0,00400473	-0,03548159	0,00000000
4,97900000	-0,33377628	-0,11161581	-0,05365812	0,00000000
4,98000000	0,15230568	0,10192694	0,01195169	0,00000000
4,98100000	-0,01524257	0,00335881	0,02701581	0,00000000
4,98200000	0,08341406	0,00865539	0,02240942	0,00000000
4,98300000	-0,00396067	0,00129185	-0,05241315	0,00000000
4,98400000	-0,01056178	-0,01149746	0,02290741	0,00000000
4,98500000	0,09601619	0,01136828	0,06125242	0,00000000
4,98600000	-0,03456583	-0,07014743	0,00410839	0,00000000
4,98700000	-0,07405249	0,04443963	-0,03236917	0,00000000
4,98800000	-0,06949172	0,04934866	-0,01581109	0,00000000
4,98900000	0,08125370	0,06136286	0,04743328	0,00000000
4,99000000	-0,06733135	-0,14804597	0,01108022	0,00000000
4,99100000	0,17378930	-0,06665944	-0,03498360	0,00000000
4,99200000	-0,11185886	0,04573148	-0,01307216	0,00000000
4,99300000	-0,07297230	0,01421035	0,04618831	0,00000000
4,99400000	0,26704503	0,01511464	0,05527658	0,00000000
4,99500000	-0,13250234	-0,03513831	-0,06125242	0,00000000
4,99600000	0,04356735	0,13835709	-0,03423662	0,00000000
4,99700000	-0,07321234	0,07001825	0,04270240	0,00000000
4,99800000	0,01692285	-0,05890834	0,01730505	0,00000000
4,99900000	-0,03192538	-0,22206895	-0,00435739	0,00000000
5,00000000	-0,26464462	-0,00671762	-0,06473834	0,00000000
5,00100000	0,12458101	-0,06291308	0,04382287	0,00000000
5,00200000	-0,03504591	-0,04637740	0,03448561	0,00000000
5,00300000	-0,08713469	-0,06963069	-0,01207619	0,00000000
5,00400000	0,24220084	0,10063509	-0,03896750	0,00000000
5,00500000	-0,01284217	0,03190869	0,04693529	0,00000000
5,00600000	0,04668787	0,06149204	0,06847324	0,00000000
5,00700000	-0,07021184	-0,06859721	-0,00908827	0,00000000
5,00800000	0,00912154	-0,01253094	-0,08254138	0,00000000
5,00900000	-0,20163400	-0,06730537	0,00697182	0,00000000
5,01000000	0,20559467	0,05929590	0,02116446	0,00000000
5,01100000	-0,28912875	-0,10438145	0,01942150	0,00000000
5,01200000	0,36426142	0,04831518	-0,01444163	0,00000000
5,01300000	-0,04296724	0,11923772	-0,03025272	0,00000000
5,01400000	0,04932832	-0,01085154	0,07805949	0,00000000
5,01500000	0,02184368	0,01149746	0,01083122	0,00000000
5,01600000	-0,27808689	-0,18357183	-0,03510810	0,00000000
5,01700000	0,06253054	-0,00620088	-0,00684732	0,00000000
5,01800000	0,09193550	0,02532025	0,02626882	0,00000000
5,01900000	0,07189212	0,06846803	0,02888326	0,00000000
5,02000000	-0,14342418	-0,00620088	-0,00572685	0,00000000
5,02100000	0,13586291	0,09042947	-0,04295140	0,00000000
5,02200000	-0,02172366	-0,02842069	0,04544133	0,00000000
5,02300000	-0,00624105	-0,11613728	0,03398763	0,00000000
5,02400000	0,00588099	-0,07363543	-0,00510437	0,00000000
5,02500000	-0,10225724	0,02544944	-0,06984270	0,00000000
5,02600000	0,15086544	0,16212713	0,04344938	0,00000000
5,02700000	-0,05292892	0,01860263	0,00659833	0,00000000
5,02800000	-0,06181042	-0,04792762	0,01132921	0,00000000
5,02900000	0,12794157	-0,03888467	-0,02066647	0,00000000
5,03000000	-0,17738991	-0,05735812	0,01083122	0,00000000
5,03100000	0,23752005	-0,04560229	0,10607127	0,00000000
5,03200000	0,11569951	0,00839702	-0,02427688	0,00000000
5,03300000	-0,19011206	0,08849170	-0,05440510	0,00000000
5,03400000	-0,02988504	0,11975446	0,03461011	0,00000000
5,03500000	0,10165714	0,07479809	0,00062248	0,00000000
5,03600000	-0,04728797	-0,16677779	-0,01867452	0,00000000
5,03700000	-0,04200708	-0,15644299	-0,02191144	0,00000000
5,03800000	0,02388403	0,00335881	-0,01195169	0,00000000
5,03900000	0,16898849	0,11032396	0,09013568	0,00000000
5,04000000	0,05016846	0,10774026	0,00448188	0,00000000
5,04100000	-0,15698647	-0,01395198	-0,05689504	0,00000000
5,04200000	-0,02052346	-0,00762191	-0,03672656	0,00000000
5,04300000	0,03312559	-0,06485085	0,07283063	0,00000000
5,04400000	-0,14294410	-0,12737637	-0,01083122	0,00000000
5,04500000	-0,00780132	-0,11652484	0,01207619	0,00000000
5,04600000	0,17991034	0,11264929	-0,03012823	0,00000000
5,04700000	0,14474441	0,21238008	0,05888699	0,00000000
5,04800000	0,00060010	0,07441054	0,02801178	0,00000000
5,04900000	-0,06157038	-0,03449238	-0,02639332	0,00000000
5,05000000	-0,27916707	-0,18550961	-0,04780677	0,00000000
5,05100000	0,16046706	-0,05064051	0,00522887	0,00000000
5,05200000	-0,10213722	0,03410483	0,01033323	0,00000000
5,05300000	-0,05184874	-0,04405207	0,04867825	0,00000000
5,05400000	0,35105919	0,15786402	-0,06025645	0,00000000
5,05500000	-0,09049526	0,00788028	0,01444163	0,00000000
5,05600000	0,22563805	0,02118633	0,08664977	0,00000000
5,05700000	-0,38706526	-0,15011293	-0,02216043	0,00000000
5,05800000	-0,08929506	-0,09327154	-0,04930073	0,00000000
5,05900000	0,06673125	0,02247818	-0,00087148	0,00000000
5,06000000	0,29885039	0,15295500	0,03510810	0,00000000
5,06100000	-0,20163400	0,02273655	0,01718056	0,00000000
5,06200000	0,04512761	0,09598443	-0,02340540	0,00000000
5,06300000	-0,09517605	-0,00284207	-0,01929700	0,00000000
5,06400000	0,21795675	-0,11665402	0,05415611	0,00000000
5,06500000	-0,00216036	-0,09275480	0,00610034	0,00000000
5,06600000	-0,23824017	-0,10580248	-0,03622857	0,00000000
5,06700000	0,09397585	0,04288941	-0,01680707	0,00000000
5,06800000	0,19515291	0,12556778	0,03921649	0,00000000
5,06900000	-0,16670811	0,07092254	0,00473088	0,00000000
5,07000000	-0,00084014	-0,00839702	-0,00846578	0,00000000
5,07100000	0,18351094	0,05464524	-0,04967422	0,00000000
5,07200000	-0,07885330	-0,10166857	0,06710377	0,00000000
5,07300000	0,03096522	-0,07608994	0,05116818	0,00000000
5,07400000	-0,04044682	-0,09275480	-0,01120471	0,00000000
5,07500000	0,17414936	0,07919038	-0,05602356	0,00000000
5,07600000	-0,08221386	0,13887383	0,01830103	0,00000000
5,07700000	-0,14834501	0,10360634	0,02465037	0,00000000
5,07800000	0,02280385	-0,06536759	-0,00672283	0,00000000
5,07900000	0,06973176	-0,05025295	-0,05701953	0,00000000
5,08000000	0,01920324	-0,10980722	0,03037722	0,00000000
5,08100000	0,24676161	-0,03436320	0,06038095	0,00000000
5,08200000	-0,11209890	0,01782752	0,01730505	0,00000000
5,08300000	-0,14714481	0,12169223	-0,06822425	0,00000000
5,08400000	-0,01992336	0,07479809	-0,00933726	0,00000000
5,08500000	0,12218060	0,03203787	0,05365812	0,00000000
5,08600000	-0,25804351	-0,20630838	0,01170270	0,00000000
5,08700000	0,31361288	-0,04521474	-0,03473461	0,00000000
5,08800000	0,02760465	-0,02467433	-0,01332116	0,00000000
5,08900000	-0,10357746	0,02699966	0,07893097	0,00000000
5,09000000	0,10705805	0,12905578	0,01506411	0,00000000
5,09100000	-0,12902175	0,04870273	-0,07457358	0,00000000
5,09200000	-0,06109030	0,03087521	-0,00087148	0,00000000
5,09300000	-0,03000506	-0,04043489	0,01842553	0,00000000
5,09400000	0,10021690	-0,06963069	0,03386313	0,00000000
5,09500000	-0,09733641	-0,17297866	-0,00112047	0,00000000
5,09600000	0,13490275	0,01369361	-0,04506784	0,00000000
5,09700000	0,00360061	0,02622455	0,04917624	0,00000000
5,09800000	0,35009903	0,14300775	0,03685105	0,00000000
5,09900000	-0,51104617	0,04999458	-0,01618458	0,00000000
5,10000000	-0,10777817	-0,01149746	-0,04606382	0,00000000
5,10100000	0,42343140	-0,02079878	0,02203593	0,00000000
5,10200000	-0,05688959	-0,03707608	0,00261443	0,00000000
5,10300000	-0,19719325	-0,08862088	0,00722081	0,00000000
5,10400000	0,10069698	0,05296583	-0,01294767	0,00000000
5,10500000	0,08089364	0,10438145	0,01867452	0,00000000
5,10600000	-0,03060516	0,01718160	0,04718429	0,00000000
5,10700000	0,05136866	-0,05774568	0,02079097	0,00000000
5,10800000	-0,02064348	-0,05451605	-0,07370210	0,00000000
5,10900000	-0,01164196	0,01033480	0,01705606	0,00000000
5,11000000	0,03732629	0,10205612	0,01556210	0,00000000
5,11100000	-0,15698647	-0,10683596	0,01792754	0,00000000
5,11200000	0,24220084	0,03875549	-0,02564634	0,00000000
5,11300000	-0,21351600	-0,03022928	-0,03124870	0,00000000
5,11400000	0,36510156	0,08771659	0,07208365	0,00000000
5,11500000	-0,05580941	0,00348799	0,03485910	0,00000000
5,11600000	-0,16790831	-0,01524383	-0,04071045	0,00000000
5,11700000	-0,01344227	0,02829151	-0,05129268	0,00000000
5,11800000	0,07753307	-0,02984173	0,04531683	0,00000000
5,11900000	-0,12446099	-0,08190327	0,04257791	0,00000000
5,12000000	0,04440749	-0,06278389	-0,04083495	0,00000000
5,12100000	0,21027546	0,12879741	-0,05228866	0,00000000
5,12200000	-0,11365916	0,05852079	0,07967795	0,00000000
5,12300000	0,08869496	0,07195602	0,04344938	0,00000000
5,12400000	0,01884318	-0,05697057	-0,07731251	0,00000000
5,12500000	-0,23607981	-0,13887383	-0,04593932	0,00000000
5,12600000	0,14342418	-0,02364085	0,02664231	0,00000000
5,12700000	-0,21123562	-0,04586066	0,00149396	0,00000000
5,12800000	0,14186392	0,01795671	0,04780677	0,00000000
5,12900000	0,13718313	0,13577340	-0,06013195	0,00000000
5,13000000	0,06649121	0,10037672	-0,00099597	0,00000000
5,13100000	-0,11930012	-0,05257828	0,07644103	0,00000000
5,13200000	-0,00120020	-0,09533850	-0,00398390	0,00000000
5,13300000	-0,08725471	-0,10838618	-0,06523632	0,00000000
5,13400000	-0,06697129	-0,01291850	-0,00136946	0,00000000
5,13500000	0,19155230	0,13887383	0,04120844	0,00000000
5,13600000	-0,16034704	0,03074602	0,00000000	0,00000000
5,13700000	0,11797989	0,08435778	-0,02054197	0,00000000
5,13800000	-0,03384571	-0,00762191	-0,01506411	0,00000000
5,13900000	0,06997180	-0,13008926	0,05565007	0,00000000
5,14000000	0,04212710	-0,13125192	0,02103996	0,00000000
5,14100000	-0,13742317	-0,06872640	-0,06959371	0,00000000
5,14200000	0,00324055	0,13771117	-0,01780304	0,00000000
5,14300000	0,05124864	0,15011293	0,02987923	0,00000000
5,14400000	0,07549273	0,07479809	-0,00610034	0,00000000
5,14500000	-0,17090882	-0,13370644	-0,01195169	0,00000000
5,14600000	0,06829151	-0,05115725	-0,03224467	0,00000000
5,14700000	0,10489769	-0,11174499	0,05278664	0,00000000
5,14800000	0,12122044	0,03048765	0,03448561	0,00000000
5,14900000	-0,19623309	0,04934866	-0,00535336	0,00000000
5,15000000	-0,01044176	0,11226173	-0,05116818	0,00000000
5,15100000	0,17270912	0,11303684	0,01319666	0,00000000
5,15200000	-0,15470609	-0,05490361	0,01855002	0,00000000
5,15300000	-0,10417757	-0,19287315	0,03037722	0,00000000
5,15400000	0,20895523	-0,11071151	-0,06212390	0,00000000
5,15500000	0,06253054	0,05167398	0,02415238	0,00000000
5,15600000	-0,02328393	0,08875007	0,06287088	0,00000000
5,15700000	0,13094208	0,09004192	-0,00199195	0,00000000
5,15800000	-0,12422095	0,08358267	-0,07581855	0,00000000
5,15900000	-0,15530619	-0,02609536	0,01294767	0,00000000
5,16000000	-0,00576097	-0,06045856	0,03062621	0,00000000
